校区,开课学院,课程代码,课程名称,任课教师,班级名称,人数,考试时间,教室名称,备注
仙林,理学院,B0600311S,大学物理(上),束华中,B110405,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110407,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110408,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110510,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110603,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110701,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110702,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110703,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110704,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110705,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110801,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110804,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110901,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110902,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110903,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110904,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B110905,4,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120101,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120104,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120106,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120107,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120111,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120112,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120114,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120115,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120201,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120202,4,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120203,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120204,8,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120205,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120206,4,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120304,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120503,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120510,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120602,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120603,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120701,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120704,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120801,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120802,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120803,3,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120804,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120902,2,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120904,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B120905,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B121001,1,2014年09月05日(18:30-20:20),教2－102,
仙林,理学院,B0600311S,大学物理(上),束华中,B130304,10,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),束华中,B130305,12,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),束华中,B130306,12,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),束华中,B130307,1,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),束华中,B130307,9,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),束华中,B131001,8,2014年09月05日(18:30-20:20),教3－202,
仙林,理学院,B0600311S,大学物理(上),束华中,B131002,6,2014年09月05日(18:30-20:20),教3－202,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110101,1,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110103,2,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110107,2,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110109,1,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110115,1,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),束华中,B110116,2,2014年09月05日(18:30-20:20),图6,
仙林,理学院,B0600361S,文科物理,田友伟,B131407,1,2014年09月05日(18:30-20:20),教3－300,
仙林,理学院,B0600311S,大学物理(上),王海云,B130110,11,2014年09月05日(18:30-20:20),教2－301,
仙林,理学院,B0600311S,大学物理(上),王海云,B130111,8,2014年09月05日(18:30-20:20),教2－301,
仙林,理学院,B0600311S,大学物理(上),王海云,B130112,10,2014年09月05日(18:30-20:20),教2－301,
仙林,理学院,B0600311S,大学物理(上),王海云,B130401,15,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),王海云,B130402,9,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),王海云,B130403,6,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0603041S,原子物理学(双语),王海云,B120805,2,2014年09月05日(18:30-20:20),教3－300,
仙林,理学院,B0600311S,大学物理(上),王利霞,B130301,4,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),王利霞,B130302,5,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),王利霞,B130303,6,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),许祎,B130507,7,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),许祎,B130508,8,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),许祎,B130509,8,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),许祎,B130510,11,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),许祎,B130604,9,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),许祎,B130604,4,2014年09月05日(18:30-20:20),教3－102,
仙林,理学院,B0600311S,大学物理(上),许祎,B130607,14,2014年09月05日(18:30-20:20),教3－102,
仙林,理学院,B0600311S,大学物理(上),许祎,B130608,6,2014年09月05日(18:30-20:20),教3－102,
仙林,理学院,B0600361S,文科物理,许祎,B131007,1,2014年09月05日(18:30-20:20),教3－300,
仙林,理学院,B0600311S,大学物理(上),严刚,B130208,1,2014年09月05日(18:30-20:20),教2－302,
仙林,理学院,B0600311S,大学物理(上),严刚,B130208,11,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),严刚,B130209,10,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),严刚,B130210,15,2014年09月05日(18:30-20:20),教2－400,
仙林,理学院,B0600311S,大学物理(上),严刚,B130903,14,2014年09月05日(18:30-20:20),教3－202,
仙林,理学院,B0600311S,大学物理(上),严刚,B130904,8,2014年09月05日(18:30-20:20),教3－202,
仙林,理学院,B0600311S,大学物理(上),严刚,B130905,17,2014年09月05日(18:30-20:20),教3－202,
仙林,理学院,B0600311S,大学物理(上),严刚,B130906,13,2014年09月05日(18:30-20:20),教3－202,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130116,20,2014年09月05日(18:30-20:20),教2－301,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130116,7,2014年09月05日(18:30-20:20),教2－302,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130117,18,2014年09月05日(18:30-20:20),教2－302,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130118,10,2014年09月05日(18:30-20:20),教2－302,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130501,15,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130502,4,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130503,13,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),杨志红,B130504,11,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600361S,文科物理,杨志红,B131005,1,2014年09月05日(18:30-20:20),教3－300,
仙林,理学院,B0600311S,大学物理(上),殷洁,B130404,12,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),殷洁,B130405,6,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),殷洁,B130409,12,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),殷洁,B130410,16,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110401,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110402,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110403,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110406,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110407,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110412,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110413,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B110506,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120101,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120102,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120103,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120106,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120107,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120110,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120111,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120112,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120113,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120114,7,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120115,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120201,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120202,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120402,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120403,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120405,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120412,6,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120413,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120503,4,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120504,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120506,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120507,2,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120508,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120511,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120606,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120706,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120802,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B120901,1,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B121002,3,2014年09月05日(18:30-20:20),教2－101,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B130406,1,2014年09月05日(18:30-20:20),教2－401,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B130406,3,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B130407,8,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),于梅芳,B130408,8,2014年09月05日(18:30-20:20),教2－402,
三牌楼,理学院,B0600311S,大学物理(上),于梅芳,B110101,2,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),于梅芳,B110111,2,2014年09月05日(18:30-20:20),图6,
三牌楼,理学院,B0600311S,大学物理(上),于梅芳,B110114,1,2014年09月05日(18:30-20:20),图6,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130104,14,2014年09月05日(18:30-20:20),教2－300,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130105,11,2014年09月05日(18:30-20:20),教2－300,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130106,2,2014年09月05日(18:30-20:20),教2－300,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130505,7,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130506,10,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130511,7,2014年09月05日(18:30-20:20),教2－402,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130511,4,2014年09月05日(18:30-20:20),教3－101,
仙林,理学院,B0600311S,大学物理(上),赵怀红,B130512,19,2014年09月05日(18:30-20:20),教3－101,
仙林,材料科学与工程学院,B1703051S,半导体材料与器件（双语）,牛巧利,B110604,3,2014年09月09日(16:00-17:50),教2－101,
仙林,材料科学与工程学院,B1701231S,物理化学（上）,唐超,B110602,1,2014年09月09日(16:00-17:50),教2－101,
仙林,材料科学与工程学院,B1701231S,物理化学（上）,唐超,B120601,3,2014年09月09日(16:00-17:50),教2－101,
